,season,times,pontos,gols_marcados,gols_levados,vitorias,derrotas,empates,time_ganhou,time_derrota,time_empate,placar_vitoria,placar_derrota,placar_empate
202,2022,Ceara,37,34,41,7,15,16,"['Palmeiras, Fortaleza, America MG, Corinthians, Avai, Santos, Juventude']","['Botafogo RJ, Bragantino, Athletico-PR, Fluminense, Juventude, Palmeiras, Fortaleza, Sao Paulo, Coritiba, America MG, Atletico GO, Internacional, Fluminense, Corinthians, Avai']","['Flamengo RJ, Santos, Sao Paulo, Coritiba, Goias, Atletico-MG, Cuiaba, Atletico GO, Internacional, Botafogo RJ, Bragantino, Athletico-PR, Flamengo RJ, Goias, Atletico-MG, Cuiaba']","['Palmeiras-2X3-Ceara', 'Fortaleza-0X1-Ceara', 'America MG-0X2-Ceara', 'Ceara-3X1-Corinthians', 'Ceara-1X0-Avai', 'Ceara-2X1-Santos', 'Ceara-4X1-Juventude']","['Ceara-1X3-Botafogo RJ', 'Ceara-0X1-Bragantino', 'Athletico-PR-1X0-Ceara', 'Fluminense-2X1-Ceara', 'Juventude-1X0-Ceara', 'Ceara-1X2-Palmeiras', 'Ceara-0X1-Fortaleza', 'Ceara-0X2-Sao Paulo', 'Coritiba-1X0-Ceara', 'Ceara-1X2-America MG', 'Atletico GO-1X0-Ceara', 'Internacional-2X1-Ceara', 'Ceara-0X1-Fluminense', 'Corinthians-1X0-Ceara', 'Avai-2X0-Ceara']","['Ceara-2X2-Flamengo RJ', 'Santos-0X0-Ceara', 'Sao Paulo-2X2-Ceara', 'Ceara-1X1-Coritiba', 'Goias-1X1-Ceara', 'Ceara-0X0-Atletico-MG', 'Cuiaba-0X0-Ceara', 'Ceara-1X1-Atletico GO', 'Ceara-1X1-Internacional', 'Botafogo RJ-1X1-Ceara', 'Bragantino-1X1-Ceara', 'Ceara-0X0-Athletico-PR', 'Flamengo RJ-1X1-Ceara', 'Ceara-1X1-Goias', 'Atletico-MG-0X0-Ceara', 'Ceara-1X1-Cuiaba']"
203,2022,Fluminense,70,63,41,21,10,7,"['Cuiaba, Athletico-PR, Fortaleza, Atletico-MG, Avai, Botafogo RJ, Corinthians, Ceara, Goias, Bragantino, Cuiaba, Coritiba, Fortaleza, Flamengo RJ, Juventude, Avai, Corinthians, Ceara, Sao Paulo, Goias, Bragantino']","['Internacional, Coritiba, Flamengo RJ, Juventude, Atletico GO, Internacional, Athletico-PR, Atletico-MG, Atletico GO, America MG']","['Santos, Palmeiras, America MG, Sao Paulo, Santos, Palmeiras, Botafogo RJ']","['Cuiaba-0X1-Fluminense', 'Fluminense-2X1-Athletico-PR', 'Fortaleza-0X1-Fluminense', 'Fluminense-5X3-Atletico-MG', 'Fluminense-2X0-Avai', 'Botafogo RJ-0X1-Fluminense', 'Fluminense-4X0-Corinthians', 'Fluminense-2X1-Ceara', 'Goias-2X3-Fluminense', 'Fluminense-2X1-Bragantino', 'Fluminense-1X0-Cuiaba', 'Fluminense-5X2-Coritiba', 'Fluminense-2X1-Fortaleza', 'Flamengo RJ-1X2-Fluminense', 'Fluminense-4X0-Juventude', 'Avai-0X3-Fluminense', 'Corinthians-0X2-Fluminense', 'Ceara-0X1-Fluminense', 'Fluminense-3X1-Sao Paulo', 'Fluminense-3X0-Goias', 'Bragantino-0X1-Fluminense']","['Fluminense-0X1-Internacional', 'Coritiba-3X2-Fluminense', 'Fluminense-1X2-Flamengo RJ', 'Juventude-1X0-Fluminense', 'Fluminense-0X2-Atletico GO', 'Internacional-3X0-Fluminense', 'Athletico-PR-1X0-Fluminense', 'Atletico-MG-2X0-Fluminense', 'Atletico GO-3X2-Fluminense', 'Fluminense-0X2-America MG']","['Fluminense-0X0-Santos', 'Palmeiras-1X1-Fluminense', 'America MG-0X0-Fluminense', 'Sao Paulo-2X2-Fluminense', 'Santos-2X2-Fluminense', 'Fluminense-1X1-Palmeiras', 'Fluminense-2X2-Botafogo RJ']"
204,2022,Atletico-MG,58,45,37,15,10,13,"['Internacional, Athletico-PR, Atletico GO, Avai, Flamengo RJ, Fortaleza, Juventude, Botafogo RJ, Coritiba, Atletico GO, Fluminense, Santos, Juventude, Cuiaba, Corinthians']","['America MG, Fluminense, Corinthians, Internacional, Athletico-PR, Goias, Avai, Palmeiras, Flamengo RJ, Botafogo RJ']","['Coritiba, Goias, Bragantino, Palmeiras, Santos, Ceara, Sao Paulo, Cuiaba, America MG, Bragantino, Ceara, Fortaleza, Sao Paulo']","['Atletico-MG-2X0-Internacional', 'Athletico-PR-0X1-Atletico-MG', 'Atletico-MG-2X0-Atletico GO', 'Atletico-MG-2X1-Avai', 'Atletico-MG-2X0-Flamengo RJ', 'Atletico-MG-3X2-Fortaleza', 'Juventude-1X2-Atletico-MG', 'Botafogo RJ-0X1-Atletico-MG', 'Coritiba-0X1-Atletico-MG', 'Atletico GO-0X2-Atletico-MG', 'Atletico-MG-2X0-Fluminense', 'Santos-1X2-Atletico-MG', 'Atletico-MG-1X0-Juventude', 'Atletico-MG-3X0-Cuiaba', 'Corinthians-0X1-Atletico-MG']","['Atletico-MG-1X2-America MG', 'Fluminense-5X3-Atletico-MG', 'Atletico-MG-1X2-Corinthians', 'Internacional-3X0-Atletico-MG', 'Atletico-MG-2X3-Athletico-PR', 'Atletico-MG-0X1-Goias', 'Avai-1X0-Atletico-MG', 'Atletico-MG-0X1-Palmeiras', 'Flamengo RJ-1X0-Atletico-MG', 'Atletico-MG-0X2-Botafogo RJ']","['Atletico-MG-2X2-Coritiba', 'Goias-2X2-Atletico-MG', 'Bragantino-1X1-Atletico-MG', 'Palmeiras-0X0-Atletico-MG', 'Atletico-MG-1X1-Santos', 'Ceara-0X0-Atletico-MG', 'Atletico-MG-0X0-Sao Paulo', 'Cuiaba-1X1-Atletico-MG', 'America MG-1X1-Atletico-MG', 'Atletico-MG-1X1-Bragantino', 'Atletico-MG-0X0-Ceara', 'Fortaleza-0X0-Atletico-MG', 'Sao Paulo-2X2-Atletico-MG']"
205,2022,Botafogo RJ,53,41,43,15,15,8,"['Ceara, Flamengo RJ, Fortaleza, Sao Paulo, Internacional, Bragantino, Athletico-PR, Fortaleza, Coritiba, Goias, Avai, Sao Paulo, Bragantino, Atletico-MG, Santos']","['Corinthians, Coritiba, Goias, Palmeiras, Avai, Fluminense, Cuiaba, Atletico-MG, Santos, Corinthians, Flamengo RJ, Palmeiras, Internacional, Cuiaba, Athletico-PR']","['Atletico GO, Juventude, America MG, Ceara, Atletico GO, Juventude, America MG, Fluminense']","['Ceara-1X3-Botafogo RJ', 'Flamengo RJ-0X1-Botafogo RJ', 'Botafogo RJ-3X1-Fortaleza', 'Botafogo RJ-1X0-Sao Paulo', 'Internacional-2X3-Botafogo RJ', 'Bragantino-0X1-Botafogo RJ', 'Botafogo RJ-2X0-Athletico-PR', 'Fortaleza-1X3-Botafogo RJ', 'Botafogo RJ-2X0-Coritiba', 'Goias-0X1-Botafogo RJ', 'Avai-1X2-Botafogo RJ', 'Sao Paulo-0X1-Botafogo RJ', 'Botafogo RJ-2X1-Bragantino', 'Atletico-MG-0X2-Botafogo RJ', 'Botafogo RJ-3X0-Santos']","['Botafogo RJ-1X3-Corinthians', 'Coritiba-1X0-Botafogo RJ', 'Botafogo RJ-1X2-Goias', 'Palmeiras-4X0-Botafogo RJ', 'Botafogo RJ-0X1-Avai', 'Botafogo RJ-0X1-Fluminense', 'Cuiaba-2X0-Botafogo RJ', 'Botafogo RJ-0X1-Atletico-MG', 'Santos-2X0-Botafogo RJ', 'Corinthians-1X0-Botafogo RJ', 'Botafogo RJ-0X1-Flamengo RJ', 'Botafogo RJ-1X3-Palmeiras', 'Botafogo RJ-0X1-Internacional', 'Botafogo RJ-0X2-Cuiaba', 'Athletico-PR-3X0-Botafogo RJ']","['Atletico GO-1X1-Botafogo RJ', 'Botafogo RJ-1X1-Juventude', 'America MG-1X1-Botafogo RJ', 'Botafogo RJ-1X1-Ceara', 'Botafogo RJ-0X0-Atletico GO', 'Juventude-2X2-Botafogo RJ', 'Botafogo RJ-0X0-America MG', 'Fluminense-2X2-Botafogo RJ']"
206,2022,Santos,47,44,41,12,15,11,"['Coritiba, America MG, Cuiaba, Juventude, Atletico GO, Botafogo RJ, Coritiba, Sao Paulo, Athletico-PR, Juventude, Bragantino, Atletico GO']","['Sao Paulo, Goias, Palmeiras, Flamengo RJ, Avai, America MG, Goias, Ceara, Palmeiras, Internacional, Atletico-MG, Corinthians, Flamengo RJ, Botafogo RJ, Fortaleza']","['Fluminense, Ceara, Athletico-PR, Internacional, Atletico-MG, Bragantino, Corinthians, Fortaleza, Fluminense, Cuiaba, Avai']","['Santos-2X1-Coritiba', 'Santos-3X0-America MG', 'Santos-4X1-Cuiaba', 'Juventude-1X2-Santos', 'Santos-1X0-Atletico GO', 'Santos-2X0-Botafogo RJ', 'Coritiba-1X2-Santos', 'Santos-1X0-Sao Paulo', 'Santos-2X0-Athletico-PR', 'Santos-4X1-Juventude', 'Bragantino-0X2-Santos', 'Atletico GO-2X3-Santos']","['Sao Paulo-2X1-Santos', 'Goias-1X0-Santos', 'Santos-0X1-Palmeiras', 'Santos-1X2-Flamengo RJ', 'Avai-1X0-Santos', 'America MG-1X0-Santos', 'Santos-1X2-Goias', 'Ceara-2X1-Santos', 'Palmeiras-1X0-Santos', 'Internacional-1X0-Santos', 'Santos-1X2-Atletico-MG', 'Santos-0X1-Corinthians', 'Flamengo RJ-3X2-Santos', 'Botafogo RJ-3X0-Santos', 'Santos-0X2-Fortaleza']","['Fluminense-0X0-Santos', 'Santos-0X0-Ceara', 'Athletico-PR-2X2-Santos', 'Santos-1X1-Internacional', 'Atletico-MG-1X1-Santos', 'Santos-2X2-Bragantino', 'Corinthians-0X0-Santos', 'Fortaleza-0X0-Santos', 'Santos-2X2-Fluminense', 'Cuiaba-0X0-Santos', 'Santos-1X1-Avai']"
207,2022,Corinthians,65,44,36,18,9,11,"['Botafogo RJ, Avai, Fortaleza, Bragantino, Atletico GO, Juventude, Goias, Flamengo RJ, Coritiba, Atletico-MG, Botafogo RJ, Bragantino, Atletico GO, Cuiaba, Athletico-PR, Santos, Flamengo RJ, Ceara']","['Palmeiras, Cuiaba, Fluminense, Ceara, Palmeiras, Fortaleza, America MG, Fluminense, Atletico-MG']","['Internacional, Sao Paulo, America MG, Athletico-PR, Santos, Avai, Internacional, Sao Paulo, Juventude, Goias, Coritiba']","['Botafogo RJ-1X3-Corinthians', 'Corinthians-3X0-Avai', 'Corinthians-1X0-Fortaleza', 'Bragantino-0X1-Corinthians', 'Atletico GO-0X1-Corinthians', 'Corinthians-2X0-Juventude', 'Corinthians-1X0-Goias', 'Corinthians-1X0-Flamengo RJ', 'Corinthians-3X1-Coritiba', 'Atletico-MG-1X2-Corinthians', 'Corinthians-1X0-Botafogo RJ', 'Corinthians-1X0-Bragantino', 'Corinthians-2X1-Atletico GO', 'Corinthians-2X0-Cuiaba', 'Corinthians-2X1-Athletico-PR', 'Santos-0X1-Corinthians', 'Flamengo RJ-1X2-Corinthians', 'Corinthians-1X0-Ceara']","['Palmeiras-3X0-Corinthians', 'Cuiaba-1X0-Corinthians', 'Fluminense-4X0-Corinthians', 'Ceara-3X1-Corinthians', 'Corinthians-0X1-Palmeiras', 'Fortaleza-1X0-Corinthians', 'America MG-1X0-Corinthians', 'Corinthians-0X2-Fluminense', 'Corinthians-0X1-Atletico-MG']","['Internacional-2X2-Corinthians', 'Corinthians-1X1-Sao Paulo', 'Corinthians-1X1-America MG', 'Athletico-PR-1X1-Corinthians', 'Corinthians-0X0-Santos', 'Avai-1X1-Corinthians', 'Corinthians-2X2-Internacional', 'Sao Paulo-1X1-Corinthians', 'Juventude-2X2-Corinthians', 'Goias-0X0-Corinthians', 'Coritiba-2X2-Corinthians']"
208,2022,Atletico GO,36,39,57,8,18,12,"['Coritiba, Avai, Fluminense, Juventude, Bragantino, Avai, Fluminense, Ceara']","['Bragantino, Goias, Atletico-MG, Corinthians, Palmeiras, Sao Paulo, Santos, Fortaleza, Athletico-PR, America MG, Flamengo RJ, Goias, Atletico-MG, Coritiba, Internacional, Corinthians, Sao Paulo, Santos']","['Flamengo RJ, Botafogo RJ, Cuiaba, Internacional, Ceara, Botafogo RJ, Cuiaba, Palmeiras, Juventude, Fortaleza, Athletico-PR, America MG']","['Atletico GO-2X0-Coritiba', 'Atletico GO-2X1-Avai', 'Fluminense-0X2-Atletico GO', 'Atletico GO-3X1-Juventude', 'Atletico GO-2X1-Bragantino', 'Avai-1X2-Atletico GO', 'Atletico GO-3X2-Fluminense', 'Atletico GO-1X0-Ceara']","['Bragantino-4X0-Atletico GO', 'Atletico GO-0X1-Goias', 'Atletico-MG-2X0-Atletico GO', 'Atletico GO-0X1-Corinthians', 'Palmeiras-4X2-Atletico GO', 'Atletico GO-1X2-Sao Paulo', 'Santos-1X0-Atletico GO', 'Atletico GO-0X1-Fortaleza', 'Athletico-PR-4X1-Atletico GO', 'Atletico GO-0X1-America MG', 'Flamengo RJ-4X1-Atletico GO', 'Goias-2X1-Atletico GO', 'Atletico GO-0X2-Atletico-MG', 'Coritiba-2X0-Atletico GO', 'Atletico GO-1X2-Internacional', 'Corinthians-2X1-Atletico GO', 'Sao Paulo-2X1-Atletico GO', 'Atletico GO-2X3-Santos']","['Atletico GO-1X1-Flamengo RJ', 'Atletico GO-1X1-Botafogo RJ', 'Cuiaba-1X1-Atletico GO', 'Internacional-1X1-Atletico GO', 'Ceara-1X1-Atletico GO', 'Botafogo RJ-0X0-Atletico GO', 'Atletico GO-1X1-Cuiaba', 'Atletico GO-1X1-Palmeiras', 'Juventude-1X1-Atletico GO', 'Fortaleza-1X1-Atletico GO', 'Atletico GO-1X1-Athletico-PR', 'America MG-1X1-Atletico GO']"
209,2022,Internacional,73,58,31,20,5,13,"['Fortaleza, Fluminense, Bragantino, Flamengo RJ, Goias, Coritiba, America MG, Atletico-MG, Fluminense, Avai, Juventude, Cuiaba, Atletico GO, Santos, Goias, Botafogo RJ, Ceara, Athletico-PR, Sao Paulo, Palmeiras']","['Atletico-MG, Botafogo RJ, Palmeiras, Fortaleza, America MG']","['Avai, Juventude, Corinthians, Cuiaba, Atletico GO, Santos, Ceara, Athletico-PR, Sao Paulo, Corinthians, Bragantino, Flamengo RJ, Coritiba']","['Internacional-2X1-Fortaleza', 'Fluminense-0X1-Internacional', 'Bragantino-0X2-Internacional', 'Internacional-3X1-Flamengo RJ', 'Goias-1X2-Internacional', 'Internacional-3X0-Coritiba', 'Internacional-1X0-America MG', 'Internacional-3X0-Atletico-MG', 'Internacional-3X0-Fluminense', 'Avai-0X1-Internacional', 'Internacional-4X0-Juventude', 'Internacional-1X0-Cuiaba', 'Atletico GO-1X2-Internacional', 'Internacional-1X0-Santos', 'Internacional-4X2-Goias', 'Botafogo RJ-0X1-Internacional', 'Internacional-2X1-Ceara', 'Internacional-2X0-Athletico-PR', 'Sao Paulo-0X1-Internacional', 'Internacional-3X0-Palmeiras']","['Atletico-MG-2X0-Internacional', 'Internacional-2X3-Botafogo RJ', 'Palmeiras-2X1-Internacional', 'Fortaleza-3X0-Internacional', 'America MG-1X0-Internacional']","['Internacional-0X0-Avai', 'Juventude-1X1-Internacional', 'Internacional-2X2-Corinthians', 'Cuiaba-1X1-Internacional', 'Internacional-1X1-Atletico GO', 'Santos-1X1-Internacional', 'Ceara-1X1-Internacional', 'Athletico-PR-0X0-Internacional', 'Internacional-3X3-Sao Paulo', 'Corinthians-2X2-Internacional', 'Internacional-0X0-Bragantino', 'Flamengo RJ-0X0-Internacional', 'Coritiba-1X1-Internacional']"
210,2022,Sao Paulo,54,55,42,13,10,15,"['Athletico-PR, Santos, Cuiaba, America MG, Atletico GO, Bragantino, Ceara, Avai, America MG, Coritiba, Juventude, Atletico GO, Goias']","['Flamengo RJ, Botafogo RJ, Palmeiras, Athletico-PR, Flamengo RJ, Santos, Fortaleza, Botafogo RJ, Fluminense, Internacional']","['Bragantino, Fortaleza, Corinthians, Ceara, Avai, Coritiba, Juventude, Atletico-MG, Fluminense, Internacional, Goias, Cuiaba, Corinthians, Palmeiras, Atletico-MG']","['Sao Paulo-4X0-Athletico-PR', 'Sao Paulo-2X1-Santos', 'Sao Paulo-2X1-Cuiaba', 'Sao Paulo-1X0-America MG', 'Atletico GO-1X2-Sao Paulo', 'Sao Paulo-3X0-Bragantino', 'Ceara-0X2-Sao Paulo', 'Sao Paulo-4X0-Avai', 'America MG-1X2-Sao Paulo', 'Sao Paulo-3X1-Coritiba', 'Juventude-1X2-Sao Paulo', 'Sao Paulo-2X1-Atletico GO', 'Goias-0X4-Sao Paulo']","['Flamengo RJ-3X1-Sao Paulo', 'Botafogo RJ-1X0-Sao Paulo', 'Sao Paulo-1X2-Palmeiras', 'Athletico-PR-1X0-Sao Paulo', 'Sao Paulo-0X2-Flamengo RJ', 'Santos-1X0-Sao Paulo', 'Sao Paulo-0X1-Fortaleza', 'Sao Paulo-0X1-Botafogo RJ', 'Fluminense-3X1-Sao Paulo', 'Sao Paulo-0X1-Internacional']","['Bragantino-1X1-Sao Paulo', 'Fortaleza-1X1-Sao Paulo', 'Corinthians-1X1-Sao Paulo', 'Sao Paulo-2X2-Ceara', 'Avai-1X1-Sao Paulo', 'Coritiba-1X1-Sao Paulo', 'Sao Paulo-0X0-Juventude', 'Atletico-MG-0X0-Sao Paulo', 'Sao Paulo-2X2-Fluminense', 'Internacional-3X3-Sao Paulo', 'Sao Paulo-3X3-Goias', 'Cuiaba-1X1-Sao Paulo', 'Sao Paulo-1X1-Corinthians', 'Palmeiras-0X0-Sao Paulo', 'Sao Paulo-2X2-Atletico-MG']"
211,2022,Juventude,22,29,69,3,22,13,"['Avai, Fluminense, Ceara']","['America MG, Cuiaba, Palmeiras, Athletico-PR, Corinthians, Santos, Atletico GO, Atletico-MG, Flamengo RJ, Bragantino, America MG, Cuiaba, Internacional, Palmeiras, Fluminense, Athletico-PR, Santos, Sao Paulo, Atletico-MG, Coritiba, Goias, Ceara']","['Bragantino, Botafogo RJ, Internacional, Fortaleza, Sao Paulo, Coritiba, Goias, Botafogo RJ, Avai, Fortaleza, Corinthians, Atletico GO, Flamengo RJ']","['Avai-1X2-Juventude', 'Juventude-1X0-Fluminense', 'Juventude-1X0-Ceara']","['America MG-4X1-Juventude', 'Juventude-0X1-Cuiaba', 'Juventude-0X3-Palmeiras', 'Juventude-1X3-Athletico-PR', 'Corinthians-2X0-Juventude', 'Juventude-1X2-Santos', 'Atletico GO-3X1-Juventude', 'Juventude-1X2-Atletico-MG', 'Flamengo RJ-4X0-Juventude', 'Bragantino-1X0-Juventude', 'Juventude-0X1-America MG', 'Cuiaba-1X0-Juventude', 'Internacional-4X0-Juventude', 'Palmeiras-2X1-Juventude', 'Fluminense-4X0-Juventude', 'Athletico-PR-2X0-Juventude', 'Santos-4X1-Juventude', 'Juventude-1X2-Sao Paulo', 'Atletico-MG-1X0-Juventude', 'Juventude-0X1-Coritiba', 'Goias-1X0-Juventude', 'Ceara-4X1-Juventude']","['Juventude-2X2-Bragantino', 'Botafogo RJ-1X1-Juventude', 'Juventude-1X1-Internacional', 'Fortaleza-1X1-Juventude', 'Sao Paulo-0X0-Juventude', 'Coritiba-2X2-Juventude', 'Juventude-0X0-Goias', 'Juventude-2X2-Botafogo RJ', 'Juventude-1X1-Avai', 'Juventude-1X1-Fortaleza', 'Juventude-2X2-Corinthians', 'Juventude-1X1-Atletico GO', 'Juventude-2X2-Flamengo RJ']"
212,2022,Cuiaba,41,31,42,10,17,11,"['Fortaleza, Juventude, Corinthians, Avai, Botafogo RJ, Juventude, America MG, Avai, Botafogo RJ, Coritiba']","['Fluminense, Santos, Sao Paulo, Athletico-PR, America MG, Flamengo RJ, Goias, Palmeiras, Coritiba, Fortaleza, Fluminense, Internacional, Corinthians, Bragantino, Flamengo RJ, Goias, Atletico-MG']","['Atletico GO, Internacional, Bragantino, Ceara, Atletico-MG, Atletico GO, Santos, Sao Paulo, Athletico-PR, Ceara, Palmeiras']","['Fortaleza-0X1-Cuiaba', 'Juventude-0X1-Cuiaba', 'Cuiaba-1X0-Corinthians', 'Avai-1X2-Cuiaba', 'Cuiaba-2X0-Botafogo RJ', 'Cuiaba-1X0-Juventude', 'Cuiaba-2X1-America MG', 'Cuiaba-1X0-Avai', 'Botafogo RJ-0X2-Cuiaba', 'Cuiaba-2X1-Coritiba']","['Cuiaba-0X1-Fluminense', 'Santos-4X1-Cuiaba', 'Sao Paulo-2X1-Cuiaba', 'Cuiaba-0X1-Athletico-PR', 'America MG-2X1-Cuiaba', 'Flamengo RJ-2X0-Cuiaba', 'Goias-1X0-Cuiaba', 'Palmeiras-1X0-Cuiaba', 'Coritiba-1X0-Cuiaba', 'Cuiaba-0X1-Fortaleza', 'Fluminense-1X0-Cuiaba', 'Internacional-1X0-Cuiaba', 'Corinthians-2X0-Cuiaba', 'Bragantino-2X1-Cuiaba', 'Cuiaba-1X2-Flamengo RJ', 'Cuiaba-1X2-Goias', 'Atletico-MG-3X0-Cuiaba']","['Cuiaba-1X1-Atletico GO', 'Cuiaba-1X1-Internacional', 'Cuiaba-1X1-Bragantino', 'Cuiaba-0X0-Ceara', 'Cuiaba-1X1-Atletico-MG', 'Atletico GO-1X1-Cuiaba', 'Cuiaba-0X0-Santos', 'Cuiaba-1X1-Sao Paulo', 'Athletico-PR-2X2-Cuiaba', 'Ceara-1X1-Cuiaba', 'Cuiaba-1X1-Palmeiras']"
213,2022,Palmeiras,81,66,27,23,3,12,"['Corinthians, Bragantino, Juventude, Santos, Botafogo RJ, Coritiba, Atletico GO, Sao Paulo, Cuiaba, America MG, Internacional, Ceara, Goias, Corinthians, Juventude, Santos, Atletico-MG, Botafogo RJ, Coritiba, Avai, Athletico-PR, Fortaleza, America MG']","['Ceara, Athletico-PR, Internacional']","['Goias, Flamengo RJ, Fluminense, Atletico-MG, Avai, Fortaleza, Flamengo RJ, Fluminense, Bragantino, Atletico GO, Sao Paulo, Cuiaba']","['Palmeiras-3X0-Corinthians', 'Palmeiras-2X0-Bragantino', 'Juventude-0X3-Palmeiras', 'Santos-0X1-Palmeiras', 'Palmeiras-4X0-Botafogo RJ', 'Coritiba-0X2-Palmeiras', 'Palmeiras-4X2-Atletico GO', 'Sao Paulo-1X2-Palmeiras', 'Palmeiras-1X0-Cuiaba', 'America MG-0X1-Palmeiras', 'Palmeiras-2X1-Internacional', 'Ceara-1X2-Palmeiras', 'Palmeiras-3X0-Goias', 'Corinthians-0X1-Palmeiras', 'Palmeiras-2X1-Juventude', 'Palmeiras-1X0-Santos', 'Atletico-MG-0X1-Palmeiras', 'Botafogo RJ-1X3-Palmeiras', 'Palmeiras-4X0-Coritiba', 'Palmeiras-3X0-Avai', 'Athletico-PR-1X3-Palmeiras', 'Palmeiras-4X0-Fortaleza', 'Palmeiras-2X1-America MG']","['Palmeiras-2X3-Ceara', 'Palmeiras-0X2-Athletico-PR', 'Internacional-3X0-Palmeiras']","['Goias-1X1-Palmeiras', 'Flamengo RJ-0X0-Palmeiras', 'Palmeiras-1X1-Fluminense', 'Palmeiras-0X0-Atletico-MG', 'Avai-2X2-Palmeiras', 'Fortaleza-0X0-Palmeiras', 'Palmeiras-1X1-Flamengo RJ', 'Fluminense-1X1-Palmeiras', 'Bragantino-2X2-Palmeiras', 'Atletico GO-1X1-Palmeiras', 'Palmeiras-0X0-Sao Paulo', 'Cuiaba-1X1-Palmeiras']"
214,2022,Athletico-PR,58,48,48,16,12,10,"['Flamengo RJ, Ceara, Avai, Cuiaba, Juventude, Coritiba, Bragantino, Palmeiras, Atletico GO, Sao Paulo, Atletico-MG, Fluminense, Juventude, Coritiba, Goias, Botafogo RJ']","['Sao Paulo, Atletico-MG, America MG, Fluminense, Goias, Botafogo RJ, Flamengo RJ, Santos, Corinthians, Bragantino, Palmeiras, Internacional']","['Santos, Fortaleza, Corinthians, Internacional, America MG, Ceara, Avai, Cuiaba, Fortaleza, Atletico GO']","['Athletico-PR-1X0-Flamengo RJ', 'Athletico-PR-1X0-Ceara', 'Athletico-PR-2X1-Avai', 'Cuiaba-0X1-Athletico-PR', 'Juventude-1X3-Athletico-PR', 'Coritiba-0X1-Athletico-PR', 'Athletico-PR-4X2-Bragantino', 'Palmeiras-0X2-Athletico-PR', 'Athletico-PR-4X1-Atletico GO', 'Athletico-PR-1X0-Sao Paulo', 'Atletico-MG-2X3-Athletico-PR', 'Athletico-PR-1X0-Fluminense', 'Athletico-PR-2X0-Juventude', 'Athletico-PR-1X0-Coritiba', 'Athletico-PR-3X2-Goias', 'Athletico-PR-3X0-Botafogo RJ']","['Sao Paulo-4X0-Athletico-PR', 'Athletico-PR-0X1-Atletico-MG', 'America MG-1X0-Athletico-PR', 'Fluminense-2X1-Athletico-PR', 'Goias-2X1-Athletico-PR', 'Botafogo RJ-2X0-Athletico-PR', 'Flamengo RJ-5X0-Athletico-PR', 'Santos-2X0-Athletico-PR', 'Corinthians-2X1-Athletico-PR', 'Bragantino-4X2-Athletico-PR', 'Athletico-PR-1X3-Palmeiras', 'Internacional-2X0-Athletico-PR']","['Athletico-PR-2X2-Santos', 'Fortaleza-0X0-Athletico-PR', 'Athletico-PR-1X1-Corinthians', 'Athletico-PR-0X0-Internacional', 'Athletico-PR-1X1-America MG', 'Ceara-0X0-Athletico-PR', 'Avai-1X1-Athletico-PR', 'Athletico-PR-2X2-Cuiaba', 'Athletico-PR-1X1-Fortaleza', 'Atletico GO-1X1-Athletico-PR']"
215,2022,Coritiba,42,39,60,12,20,6,"['Goias, Fluminense, America MG, Botafogo RJ, Fortaleza, Cuiaba, Avai, Atletico GO, Ceara, Bragantino, Juventude, Flamengo RJ']","['Santos, Avai, Atletico GO, Palmeiras, Bragantino, Athletico-PR, Internacional, Flamengo RJ, Corinthians, Goias, Santos, Atletico-MG, Fluminense, America MG, Botafogo RJ, Palmeiras, Athletico-PR, Sao Paulo, Fortaleza, Cuiaba']","['Atletico-MG, Ceara, Sao Paulo, Juventude, Internacional, Corinthians']","['Coritiba-3X0-Goias', 'Coritiba-3X2-Fluminense', 'Coritiba-1X0-America MG', 'Coritiba-1X0-Botafogo RJ', 'Coritiba-2X1-Fortaleza', 'Coritiba-1X0-Cuiaba', 'Coritiba-1X0-Avai', 'Coritiba-2X0-Atletico GO', 'Coritiba-1X0-Ceara', 'Coritiba-2X1-Bragantino', 'Juventude-0X1-Coritiba', 'Coritiba-1X0-Flamengo RJ']","['Santos-2X1-Coritiba', 'Avai-2X1-Coritiba', 'Atletico GO-2X0-Coritiba', 'Coritiba-0X2-Palmeiras', 'Bragantino-4X2-Coritiba', 'Coritiba-0X1-Athletico-PR', 'Internacional-3X0-Coritiba', 'Flamengo RJ-2X0-Coritiba', 'Corinthians-3X1-Coritiba', 'Goias-1X0-Coritiba', 'Coritiba-1X2-Santos', 'Coritiba-0X1-Atletico-MG', 'Fluminense-5X2-Coritiba', 'America MG-2X0-Coritiba', 'Botafogo RJ-2X0-Coritiba', 'Palmeiras-4X0-Coritiba', 'Athletico-PR-1X0-Coritiba', 'Sao Paulo-3X1-Coritiba', 'Fortaleza-3X1-Coritiba', 'Cuiaba-2X1-Coritiba']","['Atletico-MG-2X2-Coritiba', 'Ceara-1X1-Coritiba', 'Coritiba-1X1-Sao Paulo', 'Coritiba-2X2-Juventude', 'Coritiba-1X1-Internacional', 'Coritiba-2X2-Corinthians']"
